CNES,COMPETEN,CODUFMUN,COD_CEP,NATUREZA,VINC_SUS,TP_UNID,SERAP02P,SERAP02T,year
2241846,201201,431120,98130000,Publica,1,02,1,0,2012
2241862,201201,431120,98130000,Privada,0,39,0,0,2012
2241870,201201,431120,98130000,Privada,0,39,0,0,2012
2241889,201201,431120,98130000,Privada,0,39,0,0,2012
2244098,201201,431120,98130000,Publica,1,05,1,0,2012
5211573,201201,431120,98130000,Publica,0,36,1,0,2012
5583136,201201,431120,98130000,Publica,1,02,1,0,2012
6053602,201201,431120,98130000,Privada,1,39,0,0,2012
2244721,201201,431130,95300000,Privada,1,39,0,0,2012
2246619,201201,431130,95300000,Publica,1,02,1,0,2012
2265516,201201,431130,95300000,Privada,1,39,0,0,2012
2707837,201201,431130,95300000,Privada,1,39,0,0,2012
2707861,201201,431130,95300000,Privada,1,39,0,0,2012
5775817,201201,431130,95300000,Privada,0,39,0,0,2012
2251752,201201,431140,95900000,Privada,1,39,0,0,2012
2251760,201201,431140,95900000,Privada,1,39,0,0,2012
2251779,201201,431140,95900000,Privada,1,39,0,0,2012
2251787,201201,431140,95900000,Privada,1,39,0,0,2012
2251795,201201,431140,95900000,Privada,1,39,0,0,2012
2251825,201201,431140,95900000,Publica,1,39,0,0,2012
2251965,201201,431140,95900000,Publica,1,70,1,0,2012
2252287,201201,431140,95900000,Publica,1,05,1,0,2012
3420272,201201,431140,95900000,Publica,1,70,1,0,2012
3488322,201201,431140,95900000,Privada,1,39,0,0,2012
3488330,201201,431140,95900000,Privada,1,39,0,0,2012
5294088,201201,431140,95900000,Privada,1,39,0,0,2012
5611318,201201,431140,95900000,Privada,0,22,0,1,2012
5726611,201201,431140,95900000,Privada,1,39,0,0,2012
5919177,201201,431140,95900000,Publica,1,36,1,0,2012
6045561,201201,431140,95900000,Privada,0,22,0,1,2012
6045588,201201,431140,95900000,Privada,0,22,1,0,2012
6258662,201201,431140,95900000,Privada,1,39,0,0,2012
6505872,201201,431140,95900000,Publica,1,36,1,0,2012
6529240,201201,431140,95900000,Publica,1,36,1,0,2012
6543294,201201,431140,95900000,Privada,0,39,0,0,2012
6543693,201201,431140,95900000,Privada,0,39,0,0,2012
6661742,201201,431140,95900000,Privada,1,39,0,0,2012
6663737,201201,431140,95900000,Privada,0,39,0,0,2012
6682219,201201,431140,95900000,Privada,0,36,1,0,2012
6723039,201201,431140,95900000,Privada,1,39,0,0,2012
6779778,201201,431140,95900000,Privada,1,39,0,0,2012
6846904,201201,431140,95900000,Publica,0,36,0,1,2012
2235250,201201,431142,98320000,Publica,1,01,1,0,2012
2261480,201201,431150,97390000,Privada,1,39,0,0,2012
2261499,201201,431150,97390000,Privada,1,39,0,0,2012
2262029,201201,431150,97390000,Publica,1,05,0,1,2012
6528082,201201,431150,97390000,Publica,1,68,1,0,2012
6750575,201201,431160,99690000,Privada,0,39,0,0,2012
2231018,201201,431162,93940000,Publica,1,02,1,0,2012
2701421,201201,431170,99880000,Privada,1,39,0,0,2012
5904277,201201,431170,99880000,Privada,0,39,0,0,2012
6719910,201201,431173,95572000,Privada,0,39,0,0,2012
3064107,201201,431175,97640000,Privada,0,39,0,0,2012
6679595,201201,431175,97640970,Privada,0,39,0,0,2012
2245159,201201,431180,99150000,Privada,1,39,0,0,2012
2245167,201201,431180,99150000,Privada,1,39,0,0,2012
2707691,201201,431180,99150000,Privada,0,39,0,0,2012
3142515,201201,431180,99150000,Privada,1,39,0,0,2012
3579751,201201,431180,99150000,Privada,1,39,0,0,2012
6542980,201201,431180,99150000,Privada,0,39,0,0,2012
6792367,201201,431180,99150000,Publica,1,71,1,0,2012
6806856,201201,431180,99150000,Privada,0,39,0,0,2012
2249413,201201,431190,99800000,Privada,1,39,0,0,2012
6824412,201201,431198,92900000,Privada,1,39,0,0,2012
6657907,201201,431205,95923000,Privada,0,39,0,0,2012
2241404,201201,431210,97410000,Publica,1,02,1,0,2012
2235757,201201,431215,95835000,Publica,1,02,1,0,2012
5467519,201201,431220,99890000,Privada,1,39,0,0,2012
6527477,201201,431238,95718000,Privada,0,39,0,0,2012
6729592,201201,431238,95718000,Privada,0,39,0,0,2012
2225786,201201,431240,95780000,Privada,1,39,0,0,2012
2225794,201201,431240,95780000,Privada,1,39,0,0,2012
2227118,201201,431240,95780000,Publica,1,02,1,0,2012
2257556,201201,431240,95780000,Publica,1,05,1,0,2012
2701146,201201,431240,95780000,Privada,1,39,0,0,2012
3598160,201201,431240,95780000,Privada,0,39,0,0,2012
3848116,201201,431240,95780000,Publica,1,36,1,0,2012
5176360,201201,431240,95780000,Privada,0,22,1,0,2012
6031277,201201,431240,95780000,Outra,0,39,0,0,2012
6560342,201201,431240,95780000,Outra,1,39,0,0,2012
6609104,201201,431240,95780000,Privada,0,39,0,0,2012
6700314,201201,431240,95780000,Outra,0,39,0,0,2012
6720188,201201,431240,95780000,Privada,1,39,0,0,2012
2244500,201201,431242,99315000,Publica,1,02,1,0,2012
2232774,201201,431245,96150000,Privada,1,39,0,0,2012
2233231,201201,431245,96150000,Publica,1,01,1,0,2012
2818469,201201,431245,96150000,Publica,1,02,1,0,2012
2818574,201201,431245,96150000,Publica,1,02,1,0,2012
2231735,201201,431247,93990000,Publica,1,02,1,0,2012
5286433,201201,431247,93990000,Privada,1,39,0,0,2012
5990092,201201,431247,93990000,Privada,1,39,0,0,2012
2223732,201201,431250,96270000,Publica,1,02,1,0,2012
3059219,201201,431250,96270000,Privada,1,39,0,0,2012
2250845,201201,431260,95970000,Publica,1,01,1,0,2012
2250853,201201,431260,95970000,Privada,1,39,0,0,2012
6888410,201201,431260,95970000,Privada,0,39,0,0,2012
2244403,201201,431265,99470000,Publica,1,02,1,0,2012
2707845,201201,431265,99470000,Privada,0,39,0,0,2012
3958523,201201,431265,99470000,Privada,1,39,0,0,2012
6353975,201201,431265,99470000,Privada,0,39,0,0,2012
2228211,201201,431270,99600000,Privada,0,39,0,0,2012
2228513,201201,431270,99600000,Privada,1,39,0,0,2012
3977064,201201,431270,99600000,Privada,0,39,0,0,2012
5598958,201201,431270,99600000,Publica,1,39,0,0,2012
6300510,201201,431270,99600000,Privada,0,39,0,0,2012
2244888,201201,431275,95985000,Publica,1,02,1,0,2012
3366529,201201,431275,95985000,Publica,1,05,1,0,2012
2238217,201201,431280,95350000,Publica,1,02,1,0,2012
2240416,201201,431290,95340000,Privada,1,39,0,0,2012
2240866,201201,431290,95340000,Privada,0,39,0,0,2012
6661300,201201,431290,95340000,Privada,0,39,0,0,2012
6668259,201201,431290,95340000,Privada,1,39,0,0,2012
6894712,201201,431295,99580000,Privada,0,39,0,0,2012
3488349,201201,431300,95950000,Privada,1,39,0,0,2012
2241382,201201,431303,97770000,Privada,0,39,0,0,2012
6304230,201201,431306,93890000,Privada,1,39,0,0,2012
2241331,201201,431310,97250000,Privada,0,39,0,0,2012
2241978,201201,431310,97250000,Privada,1,39,0,0,2012
3166422,201201,431310,97250000,Publica,1,70,1,0,2012
2240505,201201,431320,95150000,Privada,0,39,0,0,2012
3051951,201201,431320,95150000,Privada,0,39,0,0,2012
5134072,201201,431320,95150000,Publica,1,02,1,0,2012
6570844,201201,431320,95150000,Publica,1,68,1,0,2012
2240157,201201,431330,95320000,Privada,0,39,0,0,2012
2240165,201201,431330,95320000,Privada,0,39,0,0,2012
2240513,201201,431330,95320000,Privada,0,39,0,0,2012
2240742,201201,431330,95320000,Privada,0,39,0,0,2012
3292959,201201,431330,95320000,Privada,1,39,0,0,2012
3674916,201201,431330,95320000,Privada,0,39,0,0,2012
5694078,201201,431330,95320000,Privada,0,22,1,0,2012
6415946,201201,431335,95260000,Publica,1,04,1,0,2012
6741401,201201,431335,95260000,Privada,0,39,0,0,2012
2229803,201201,431337,92480000,Publica,1,39,0,0,2012
3465888,201201,431337,92480000,Privada,1,39,0,0,2012
2233606,201201,431339,96545000,Publica,1,02,1,0,2012
6676200,201201,431339,96545000,Privada,0,39,0,0,2012
2229706,201201,431340,93320021,Privada,1,39,0,0,2012
2229722,201201,431340,93310002,Privada,1,39,0,0,2012
2229730,201201,431340,93310001,Privada,1,39,0,0,2012
2229749,201201,431340,93510320,Privada,1,39,0,0,2012
2229757,201201,431340,93542000,Privada,1,39,0,0,2012
2229765,201201,431340,93510250,Privada,1,39,0,0,2012
2229773,201201,431340,93510000,Privada,1,39,0,0,2012
2230887,201201,431340,93310003,Publica,1,39,0,0,2012
2230968,201201,431340,93510140,Publica,1,70,1,0,2012
2230992,201201,431340,93510160,Publica,1,02,1,0,2012
2231603,201201,431340,93320006,Privada,1,39,0,0,2012
2231859,201201,431340,93510250,Privada,1,39,0,0,2012
2232057,201201,431340,93510250,Publica,1,05,1,0,2012
2232146,201201,431340,93310003,Publica,1,05,1,0,2012
3019942,201201,431340,93315040,Publica,1,70,1,0,2012
3059995,201201,431340,93310003,Publica,1,39,0,0,2012
3361330,201201,431340,93320020,Privada,0,39,0,0,2012
3458105,201201,431340,93510130,Privada,0,39,0,0,2012
3546136,201201,431340,93510250,Privada,0,39,0,0,2012
3742458,201201,431340,93510360,Privada,0,39,0,0,2012
3922553,201201,431340,93310030,Privada,0,39,0,0,2012
5071089,201201,431340,93510250,Privada,0,39,0,0,2012
5071100,201201,431340,93310070,Privada,0,39,0,0,2012
5071151,201201,431340,93315090,Privada,0,39,0,0,2012
5071291,201201,431340,93410003,Privada,0,39,0,0,2012
5258103,201201,431340,93320006,Privada,0,39,0,0,2012
5258138,201201,431340,93510320,Privada,1,39,0,0,2012
5516366,201201,431340,93310070,Privada,0,39,0,0,2012
5516382,201201,431340,93540300,Privada,0,39,0,0,2012
5516390,201201,431340,93320050,Privada,0,39,0,0,2012
5516404,201201,431340,93510250,Privada,0,39,0,0,2012
5516412,201201,431340,93320650,Publica,1,70,1,0,2012
5874874,201201,431340,93320006,Privada,0,39,0,0,2012
5874882,201201,431340,93542540,Publica,1,01,1,0,2012
6068553,201201,431340,93320020,Privada,0,39,0,0,2012
6090788,201201,431340,93320010,Privada,0,39,0,0,2012
6090796,201201,431340,93310240,Privada,0,39,0,0,2012
6090818,201201,431340,93510160,Privada,0,39,0,0,2012
6209882,201201,431340,93410220,Privada,0,39,0,0,2012
6209890,201201,431340,93540000,Privada,0,39,0,0,2012
6210139,201201,431340,93510250,Privada,0,39,0,0,2012
6211054,201201,431340,93510001,Privada,0,39,0,0,2012
6325572,201201,431340,93537490,Publica,1,70,1,0,2012
6396240,201201,431340,93520600,Privada,0,39,0,0,2012
6397662,201201,431340,93310070,Privada,0,39,0,0,2012
6423655,201201,431340,93510250,Privada,0,39,0,0,2012
6423698,201201,431340,93510100,Outra,0,39,0,0,2012
6423701,201201,431340,93410340,Publica,1,39,0,0,2012
6522319,201201,431340,93510320,Privada,0,39,0,0,2012
6564828,201201,431340,93410001,Privada,0,39,0,0,2012
6610994,201201,431340,93310030,Privada,0,39,0,0,2012
6611036,201201,431340,93510250,Privada,0,39,0,0,2012
6611222,201201,431340,93540300,Privada,0,39,0,0,2012
6627781,201201,431340,93510250,Privada,0,39,0,0,2012
6628443,201201,431340,93510250,Privada,0,39,0,0,2012
6703801,201201,431340,93510130,Privada,0,39,0,0,2012
6760821,201201,431340,93410190,Publica,1,39,0,0,2012
6881297,201201,431340,93510160,Privada,0,39,0,0,2012
2250144,201201,431342,98955000,Publica,1,02,1,0,2012
2250152,201201,431342,98955000,Publica,1,02,1,0,2012
6620590,201201,431344,98370000,Privada,1,39,0,0,2012
2235242,201201,431346,99687000,Publica,1,02,1,0,2012
2224488,201201,431350,95520000,Privada,1,39,0,0,2012
2224534,201201,431350,95520000,Privada,0,39,0,0,2012
2257424,201201,431350,95520000,Privada,1,39,0,0,2012
2257769,201201,431350,95520000,Publica,1,39,0,0,2012
3596133,201201,431350,95520000,Privada,1,39,0,0,2012
3802388,201201,431350,95520000,Privada,1,39,0,0,2012
5419921,201201,431350,95520000,Privada,1,39,0,0,2012
5944457,201201,431350,95520000,Privada,1,39,0,0,2012
6534694,201201,431350,95520000,Privada,1,39,0,0,2012
6654088,201201,431350,95520000,Publica,1,64,1,0,2012
6731457,201201,431350,95520000,Privada,1,39,0,0,2012
2245353,201201,431360,99850000,Publica,1,01,1,0,2012
2793024,201201,431360,99850000,Privada,1,39,0,0,2012
2224291,201201,431365,95540000,Publica,1,02,1,0,2012
2224526,201201,431365,95540000,Privada,1,39,0,0,2012
6846386,201201,431365,95548000,Publica,1,73,1,0,2012
2234572,201201,431370,98300000,Privada,1,39,0,0,2012
2234580,201201,431370,98300000,Privada,1,39,0,0,2012
2234599,201201,431370,98300000,Privada,1,39,0,0,2012
2234602,201201,431370,98300000,Privada,1,39,0,0,2012
2235323,201201,431370,98300000,Publica,1,05,1,0,2012
3409961,201201,431370,98300000,Privada,1,39,0,0,2012
3535169,201201,431370,98300000,Privada,1,39,0,0,2012
5123151,201201,431370,98300000,Publica,1,36,1,0,2012
6065015,201201,431370,98300000,Publica,1,36,1,0,2012
6243762,201201,431370,98300000,Publica,1,39,0,0,2012
6644872,201201,431370,98300000,Privada,1,39,0,0,2012
8006504,201201,431370,98300000,Publica,1,39,0,0,2012
2700727,201201,431380,98430000,Publica,1,02,1,0,2012
2701138,201201,431380,98430000,Privada,1,39,0,0,2012
3668916,201201,431380,98430000,Privada,1,39,0,0,2012
2254808,201201,431390,98280000,Privada,1,39,0,0,2012
2254816,201201,431390,98280000,Privada,1,39,0,0,2012
2254824,201201,431390,98280000,Privada,1,39,0,0,2012
2254948,201201,431390,98280000,Publica,1,70,1,0,2012
2254956,201201,431390,98280000,Publica,1,05,1,0,2012
3056147,201201,431390,98280000,Privada,1,39,0,0,2012
3056163,201201,431390,98280000,Privada,1,39,0,0,2012
3497534,201201,431390,98280000,Publica,1,36,1,0,2012
3779149,201201,431390,98280000,Privada,1,39,0,0,2012
6648355,201201,431390,98280000,Privada,1,39,0,0,2012
2236125,201201,431395,96690000,Privada,1,39,0,0,2012
3043517,201201,431395,96690000,Privada,1,39,0,0,2012
2240726,201201,431400,95360000,Privada,1,39,0,0,2012
5133955,201201,431400,95360000,Privada,0,39,0,0,2012
6249922,201201,431400,95360000,Privada,0,39,0,0,2012
6249930,201201,431400,95360000,Privada,0,39,0,0,2012
6625371,201201,431400,95360000,Privada,1,39,0,0,2012
2234335,201201,431402,96530000,Publica,1,02,1,0,2012
6054412,201201,431402,96530000,Privada,1,39,0,0,2012
6819613,201201,431402,96530000,Privada,0,39,0,0,2012
2226014,201201,431403,95783000,Publica,1,01,1,0,2012
2225352,201201,431405,95630000,Privada,1,39,0,0,2012
2225360,201201,431405,95630000,Privada,1,39,0,0,2012
2225379,201201,431405,95630000,Privada,0,39,0,0,2012
2225395,201201,431405,95630000,Publica,1,01,0,1,2012
2265982,201201,431405,95640000,Publica,1,70,1,0,2012
5258251,201201,431405,95630000,Privada,1,39,0,0,2012
6877893,201201,431405,95630000,Privada,1,39,0,0,2012
2793059,201201,431407,96685000,Privada,1,39,0,0,2012
6573320,201201,431407,96685000,Privada,0,20,1,0,2012
2245183,201201,431410,99010010,Privada,1,39,0,0,2012
2245191,201201,431410,99010035,Privada,1,39,0,0,2012
2245205,201201,431410,99010120,Privada,1,39,0,0,2012
2245213,201201,431410,99010000,Privada,1,39,0,0,2012
2245221,201201,431410,99010000,Privada,1,39,0,0,2012
2245248,201201,431410,99010021,Privada,1,39,0,0,2012
2245256,201201,431410,99010091,Privada,1,39,0,0,2012
2245264,201201,431410,99010120,Privada,1,39,0,0,2012
2245272,201201,431410,99010120,Publica,1,39,0,0,2012
2245647,201201,431410,99020000,Privada,1,39,0,0,2012
2245752,201201,431410,99010260,Privada,1,39,0,0,2012
2246430,201201,431410,99010080,Privada,1,39,0,0,2012
2246716,201201,431410,99010120,Publica,1,36,1,0,2012
2246929,201201,431410,99010260,Publica,1,05,1,0,2012
2246988,201201,431410,99010080,Publica,1,05,1,0,2012
2246996,201201,431410,99010640,Publica,1,05,1,0,2012
2247054,201201,431410,99020570,Publica,1,07,1,0,2012
2707934,201201,431410,99010120,Publica,1,39,0,0,2012
3134458,201201,431410,99010080,Privada,1,39,0,0,2012
3141349,201201,431410,99010111,Privada,0,39,0,0,2012
3178579,201201,431410,99010110,Privada,0,39,0,0,2012
3389200,201201,431410,99010100,Privada,0,39,0,0,2012
3455246,201201,431410,99010051,Privada,1,39,0,0,2012
3495191,201201,431410,99001970,Publica,1,39,0,0,2012
3496376,201201,431410,99010000,Privada,0,39,0,0,2012
3535584,201201,431410,99025003,Privada,0,39,0,0,2012
3967255,201201,431410,99010081,Privada,0,39,0,0,2012
5156017,201201,431410,99010000,Privada,0,39,0,0,2012
5277639,201201,431410,99010021,Privada,0,39,0,0,2012
5362423,201201,431410,99010030,Privada,1,39,0,0,2012
6022707,201201,431410,99010640,Privada,1,39,0,0,2012
3943631,201201,431415,95865000,Privada,1,39,0,0,2012
3943658,201201,431415,95865000,Privada,0,39,0,0,2012
6514952,201201,431415,95865000,Privada,0,39,0,0,2012
6542077,201201,431415,95865000,Privada,0,39,0,0,2012
2261669,201201,431417,96487000,Publica,1,04,1,0,2012
2233274,201201,431420,96360000,Publica,1,02,1,0,2012
2233339,201201,431420,96360000,Publica,1,05,1,0,2012
2707721,201201,431420,96360000,Privada,1,39,0,0,2012
2811308,201201,431420,96360000,Privada,1,39,0,0,2012
6790739,201201,431420,96360000,Privada,1,39,0,0,2012
2260352,201201,431430,98270000,Privada,1,39,0,0,2012
2260379,201201,431430,98270000,Privada,1,39,0,0,2012
2252295,201201,431440,96020080,Publica,1,05,1,0,2012
2252368,201201,431440,96015730,Privada,1,39,0,0,2012
2252376,201201,431440,96085470,Publica,1,07,1,0,2012
2252414,201201,431440,96010610,Privada,1,39,0,0,2012
2252449,201201,431440,96020000,Privada,1,39,0,0,2012
2252589,201201,431440,96015200,Privada,1,39,0,0,2012
2252627,201201,431440,96015000,Privada,0,39,0,0,2012
2252635,201201,431440,96015710,Privada,0,36,1,0,2012
2252651,201201,431440,96015730,Privada,1,39,0,0,2012
2252678,201201,431440,96015590,Privada,1,39,0,0,2012
2252686,201201,431440,96020700,Privada,1,39,0,0,2012
2252694,201201,431440,96020360,Publica,1,05,1,0,2012
2252821,201201,431440,96015290,Privada,1,39,0,0,2012
2252864,201201,431440,96015420,Privada,0,39,0,0,2012
2252872,201201,431440,96010000,Privada,1,39,0,0,2012
2252880,201201,431440,96015290,Privada,1,39,0,0,2012
2252899,201201,431440,96020000,Privada,1,39,0,0,2012
2252902,201201,431440,96020080,Privada,0,39,0,0,2012
2252910,201201,431440,96015420,Privada,1,39,0,0,2012
2252937,201201,431440,96015000,Privada,0,39,0,0,2012
2252988,201201,431440,96055740,Publica,1,02,1,0,2012
2252996,201201,431440,96015170,Privada,0,39,0,0,2012
2253003,201201,431440,96010971,Publica,1,02,1,0,2012
2253011,201201,431440,96010971,Publica,1,02,1,0,2012
2253038,201201,431440,96080050,Publica,1,02,1,0,2012
2253046,201201,431440,96020220,Publica,1,05,1,0,2012
2253054,201201,431440,96015290,Publica,1,05,1,0,2012
2253062,201201,431440,96010971,Publica,1,02,1,0,2012
2253070,201201,431440,96070135,Publica,1,02,1,0,2012
2253089,201201,431440,96050240,Publica,1,02,1,0,2012
2253097,201201,431440,96010000,Publica,1,02,1,0,2012
2253100,201201,431440,96065000,Publica,1,02,1,0,2012
2253119,201201,431440,96080010,Publica,1,02,1,0,2012
2253127,201201,431440,96030740,Publica,1,02,1,0,2012
2253135,201201,431440,96070280,Publica,1,02,1,0,2012
2253143,201201,431440,96020720,Publica,1,02,1,0,2012
2253178,201201,431440,96070370,Publica,1,02,1,0,2012
2253186,201201,431440,96105000,Publica,1,02,1,0,2012
2253194,201201,431440,96040500,Publica,1,02,1,0,2012
2253208,201201,431440,96075680,Publica,1,02,1,0,2012
2253216,201201,431440,96085530,Publica,1,02,1,0,2012
2253224,201201,431440,96076050,Publica,1,02,1,0,2012
2253232,201201,431440,96090660,Publica,1,02,1,0,2012
2253240,201201,431440,96130000,Publica,1,02,1,0,2012
2253259,201201,431440,96045550,Publica,1,02,1,0,2012
2253267,201201,431440,96080590,Publica,1,02,1,0,2012
2253275,201201,431440,96075040,Publica,1,02,1,0,2012
2253283,201201,431440,96025390,Publica,1,02,1,0,2012
2253291,201201,431440,96065360,Publica,1,02,1,0,2012
2253305,201201,431440,96010971,Publica,1,02,1,0,2012
2253313,201201,431440,96115970,Publica,1,02,1,0,2012
2253321,201201,431440,96010000,Publica,1,02,1,0,2012
2253348,201201,431440,96140000,Publica,1,02,1,0,2012
2253356,201201,431440,96040050,Publica,1,02,1,0,2012
2253364,201201,431440,96140000,Publica,1,02,1,0,2012
2253372,201201,431440,96010971,Publica,1,02,1,0,2012
2253380,201201,431440,96010000,Publica,1,02,1,0,2012
2253399,201201,431440,96020080,Privada,0,39,0,0,2012
2253402,201201,431440,96015000,Privada,0,39,0,0,2012
2253461,201201,431440,96020220,Privada,0,39,0,0,2012
2253488,201201,431440,96010140,Privada,0,39,0,0,2012
2253496,201201,431440,96010620,Privada,0,39,0,0,2012
2253518,201201,431440,96075540,Publica,1,02,1,0,2012
2253542,201201,431440,96010150,Publica,1,39,0,0,2012
2253585,201201,431440,96050540,Publica,1,02,1,0,2012
2253607,201201,431440,96020380,Publica,1,02,1,0,2012
2253615,201201,431440,96010150,Publica,1,68,1,0,2012
2253631,201201,431440,96030000,Publica,1,04,1,0,2012
